serial_number,terminal_id,deployment_date
1850031085,127317,2022-03-30
0822313398,86657,2021-09-21
0821929495,75176,2021-08-11
0821537807,780708,2024-04-22
0822236462,790813,2024-06-03
1850076611,466814,2023-02-12
0821927366,48232,2021-04-07
0821929769,49687,2021-04-12
1850049111,97786,2021-11-04
0821538835,4973,2020-08-30
1850038011,821192,2024-10-21
0822234067,904530,2025-07-29
0822238886,267668,2022-09-01
0821588850,466667,2023-02-12
V9E0012341,855349,2025-02-19
1850083086,106775,2021-12-19
1850031520,265342,2022-08-31
0822237543,685549,2023-10-12
0821543177,17849,2020-11-05
0821708635,911072,2025-08-18
0821935066,52977,2021-04-23
1850041960,89280,2021-09-30
0821934334,487305,2023-03-07
V9E0017450,856798,2025-02-23
0822234805,846590,2025-01-21
0822242276,143944,2022-06-01
0822295875,474586,2023-02-19
0821871124,33822,2021-02-12
1850049115,898936,2025-07-15
0821585930,827744,2024-11-14
1850108249,103425,2021-12-01
0822063494,295296,2022-09-12
0821746598,93003,2021-10-18
0821934172,798908,2024-07-14
1850076248,854983,2025-02-18
1850081574,243046,2022-08-23
0821873789,843954,2025-01-12
1850054466,128657,2022-04-07
1850039002,480992,2023-02-27
0822236035,65802,2021-06-11
V9E0011871,866247,2025-03-24
0821892296,843438,2025-01-09
V9E0011610,863625,2025-03-16
0821932562,893716,2025-06-28
0821586507,144303,2022-06-01
0822296062,143326,2022-05-31
0821895099,117387,2022-02-15
1850049025,149590,2022-06-07
0821386152,847884,2025-01-26
0821932655,160196,2022-06-20
0821934087,100284,2021-11-16
0821929734,97464,2021-11-02
0822296170,895983,2025-07-06
0821929289,307387,2022-09-18
0821586630,790826,2024-06-03
0822236413,432739,2022-12-18
0822253526,816582,2024-09-30
0821707120,822771,2024-10-28
V9E0015017,851612,2025-02-09
0821537738,16935,2020-11-02
0822295750,65902,2021-06-12
1850074671,564762,2023-05-25
0821585951,46686,2021-03-29
0821935198,134141,2022-05-11
0822236551,770508,2024-03-07
V9E0016813,855968,2025-02-20
1850108435,118769,2022-02-22
0821587620,123662,2022-03-14
0821705449,878497,2025-05-13
V9E0012773,896944,2025-07-09
0822312455,310944,2022-09-20
0822254147,913790,2025-08-28
0822298618,769171,2024-03-03
0821541572,496458,2023-03-19
0822319172,78282,2021-08-25
1850031939,770412,2024-03-07
0822061074,87965,2021-09-27
1850034892,870266,2025-04-10
0821936142,450916,2023-01-17
0821546014,32860,2021-02-06
0821706609,7967,2020-09-27
0821893582,173037,2022-07-17
0821931080,580701,2023-06-07
0821580359,459567,2023-01-31
0821873994,136304,2022-05-19
0822236492,173754,2022-07-18
0821707302,166345,2022-07-02
0821386307,849033,2025-01-30
1850075406,108007,2021-12-26
1850037244,89843,2021-10-04
0821934112,62036,2021-05-27
0822235792,885093,2025-05-28
0822064796,174871,2022-07-20
1850048008,119691,2022-02-27
0822319847,90917,2021-10-10
1850075395,870984,2025-04-14
0821873116,300739,2022-09-14
0821590035,350606,2022-10-19
0822060684,356487,2022-10-24
0822234117,136937,2022-05-23
1850109096,706623,2023-11-27
0821579933,22689,2020-11-20
0821897210,187386,2022-08-01
1850082401,837797,2024-12-18
1850034553,463962,2023-02-06
1850034770,175038,2022-07-20
0822239699,116678,2022-02-13
1180122923,906295,2025-08-04
1850038089,135207,2022-05-16
0821929931,175194,2022-07-20
0821894436,62657,2021-05-30
0821580925,84033,2021-09-12
1850039116,128659,2022-04-07
0821931072,186839,2022-08-01
0821897580,51936,2021-04-19
0821891363,590757,2023-06-15
0821537730,36171,2021-03-01
1850028161,122641,2022-03-10
0821894543,903839,2025-07-28
0821211263,3721,2020-08-16
0822312445,594824,2023-06-18
0821579555,683881,2023-10-10
0821536642,633640,2023-07-31
0821935135,711243,2023-12-14
0822238570,69903,2021-07-05
0821539897,34779,2021-02-17
0821900716,290326,2022-09-10
0822236410,423769,2022-12-04
1850040025,94891,2021-10-25
1850039805,645412,2023-08-17
0821706255,885683,2025-05-29
0822244160,87065,2021-09-23
0821872762,57426,2021-05-08
0821929495,75165,2021-08-11
0822242257,477019,2023-02-22
0821895422,62001,2021-05-27
V9E0010886,855640,2025-02-19
0821892981,851425,2025-02-08
0821897536,90819,2021-10-10
0821871973,432846,2022-12-18
0821870961,58494,2021-05-11
0821542707,466365,2023-02-11
0822239165,75093,2021-08-11
0822235616,112159,2022-01-20
0822208612,69299,2021-07-04
0821590603,451534,2023-01-18
0821871044,276988,2022-09-05
0822253824,564746,2023-05-25
0821893092,367466,2022-11-03
0821745778,490820,2023-03-11
0821587225,619781,2023-07-06
1850048170,208383,2022-08-10
1850077556,103117,2021-11-29
0822321581,312859,2022-09-21
0822064796,909566,2025-08-13
1850037244,351734,2022-10-20
0821748384,915850,2025-09-03
0821385811,2181,2020-06-30
1850075844,109248,2022-01-04
1850028171,846201,2025-01-20
0821894449,80680,2021-08-29
0821931174,435047,2022-12-21
1850054054,404413,2022-11-10
0821897234,445385,2023-01-09
1850079535,97274,2021-11-01
0821579555,520965,2023-04-20
0822238604,763726,2024-02-08
0821570559,3322,2020-08-12
0821873800,113819,2022-01-29
0821385797,357203,2022-10-25
0821801295,112021,2022-01-20
0822065197,475424,2023-02-20
0822241756,548325,2023-05-11
0821298630,123288,2022-03-13
0821871703,53569,2021-04-25
0822066176,175702,2022-07-21
0821707620,807885,2024-08-22
0822235638,361522,2022-10-29
0821210954,2087,2020-06-29
0821585739,194152,2022-08-04
0821935379,911925,2025-08-21
1850037330,118828,2022-02-22
0821896957,52997,2021-04-23
0821871977,43699,2021-03-16
0821934251,47297,2021-03-31
0822236040,267631,2022-09-01
0821746589,647540,2023-08-20
0821579883,491641,2023-03-12
0822236180,194944,2022-08-04
0822236251,77306,2021-08-22
0821932512,626827,2023-07-18
0821536670,589147,2023-06-13
0821585739,762636,2024-02-04
0822313390,766849,2024-02-21
1850028170,123988,2022-03-15
0822210096,67925,2021-06-27
0821932890,42693,2021-03-10
0821708284,408372,2022-11-16
0821580321,451792,2023-01-18
1850080202,594433,2023-06-18
1850049327,653217,2023-08-28
1850081767,135203,2022-05-16
0821211216,2554,2020-07-14
0822319080,83669,2021-09-09
0821705646,538127,2023-05-04
0821537055,706824,2023-11-28
0821545856,49229,2021-04-11
0822061235,570903,2023-05-30
0821934459,473359,2023-02-18
0821894035,885036,2025-05-28
1850080962,895921,2025-07-06
0821932931,887121,2025-06-03
0822059042,112054,2022-01-20
0822065922,633084,2023-07-30
0822059590,789217,2024-05-27
0822242891,174858,2022-07-20
0821211373,112848,2022-01-24
0821872762,49562,2021-04-12
0821705012,52867,2021-04-22
0821580253,796887,2024-07-03
1850082521,871118,2025-04-14
0821897765,136113,2022-05-19
0822234236,75563,2021-08-15
0822312468,460366,2023-02-01
0821536506,47527,2021-04-01
0822243750,765348,2024-02-15
0821872309,300036,2022-09-14
1850034079,98566,2021-11-08
0821873590,903183,2025-07-27
0822209564,902895,2025-07-26
0821580079,254290,2022-08-27
0821210100,133754,2022-05-10
1850079007,866274,2025-03-25
0822315577,81754,2021-09-01
0821705166,508933,2023-04-09
1850048185,770407,2024-03-07
0821874019,404758,2022-11-11
0821873590,480360,2023-02-26
0821895422,60330,2021-05-22
1850048709,102301,2021-11-24
0822312289,85388,2021-09-16
1850081809,324990,2022-09-29
0821896141,425859,2022-12-07
0821893191,44155,2021-03-17
0822298696,105864,2021-12-14
1850047313,852264,2025-02-11
0822321561,86601,2021-09-21
1850041635,461478,2023-02-03
1850039525,99197,2021-11-11
0822297730,873405,2025-04-23
1850076049,851641,2025-02-09
0821590593,812654,2024-09-12
0822242091,344750,2022-10-15
0821930380,137071,2022-05-23
1850081781,147183,2022-06-05
0821537694,4237,2020-08-24
0821589882,507238,2023-04-05
0821931167,495011,2023-03-16
1850082257,873443,2025-04-23
0821873904,115503,2022-02-06
0821590333,32995,2021-02-07
0821934855,87360,2021-09-24
0821893191,284696,2022-09-08
1850040999,122038,2022-03-08
0821930428,122912,2022-03-12
0821870994,407758,2022-11-15
0821872844,53667,2021-04-25
0821871790,802851,2024-08-01
1850031534,751891,2023-12-18
1850082965,805518,2024-08-13
0822216095,118730,2022-02-21
0821545281,674222,2023-09-26
0822242972,374069,2022-11-10
0821580232,109261,2022-01-04
0821895838,105823,2021-12-14
0822254234,78484,2021-08-25
0822063987,119584,2022-02-26
1850081751,108080,2021-12-26
0821895520,72453,2021-07-29
0822065862,99730,2021-11-14
0821895545,95951,2021-10-27
0822238445,496502,2023-03-19
0821586533,548440,2023-05-11
0821927437,888906,2025-06-11
0822060882,507818,2023-04-06
0821929592,209008,2022-08-10
0821930869,710357,2023-12-11
0822295915,76383,2021-08-18
0821932037,492459,2023-03-13
0821386322,783527,2024-05-02
0821211189,102500,2021-11-25
0822058656,65377,2021-06-09
0822234541,137019,2022-05-23
0821543743,34367,2021-02-15
0822319935,790787,2024-06-03
1850038923,92800,2021-10-17
0821895118,824673,2024-11-04
0821211498,1361,2020-03-15
0821871542,42388,2021-03-08
0822058400,292583,2022-09-11
0822233908,303460,2022-09-16
0821931072,335565,2022-10-08
0821539145,132702,2022-04-28
0821893609,703367,2023-11-14
0821546094,704078,2023-11-16
0821892521,792464,2024-06-10
0821931410,58829,2021-05-17
0821539848,555846,2023-05-17
0821705449,104205,2021-12-06
0821931741,323502,2022-09-28
0821390530,892136,2025-06-23
V9E0006750,855304,2025-02-19
0822313043,835177,2024-12-10
0822319217,77357,2021-08-22
0821580852,677567,2023-10-01
0822059012,77849,2021-08-23
0821927899,588361,2023-06-13
0821895284,88990,2021-09-30
0822236413,67453,2021-06-24
0821539168,418127,2022-11-26
0821934251,443388,2023-01-05
1850108520,95796,2021-10-27
1850075844,699847,2023-11-02
0821935151,860333,2025-03-05
V9E0011297,855306,2025-02-19
0822240245,569333,2023-05-29
0821928053,423389,2022-12-03
1850075074,905199,2025-07-31
1850030766,449601,2023-01-15
0821581043,6155,2020-09-13
0822234561,70014,2021-07-06
0821587365,14294,2020-10-25
0822315552,80602,2021-08-29
0821931281,56518,2021-05-05
0821705337,693704,2023-10-24
0821901026,789208,2024-05-27
0821935896,837273,2024-12-17
0821801295,47520,2021-04-01
0821930709,464970,2023-02-07
0821898239,805608,2024-08-13
0822312014,78860,2021-08-26
0821579459,21172,2020-11-17
0821587205,456719,2023-01-24
0822234561,792594,2024-06-10
0821897407,443062,2023-01-05
0821589850,13952,2020-10-24
0821705852,10278,2020-10-08
0822060882,98272,2021-11-07
0821898696,43050,2021-03-12
0821897342,109679,2022-01-06
0822058090,322160,2022-09-27
0821707996,465943,2023-02-09
0821707209,422583,2022-12-01
0821587684,452803,2023-01-19
0821896594,43700,2021-03-16
0821705601,699771,2023-11-02
0821935891,88092,2021-09-27
0822242214,75010,2021-08-11
0822237955,95044,2021-10-25
0822211572,682101,2023-10-08
0822295981,74452,2021-08-09
0821545697,26930,2020-12-25
1850049124,128120,2022-04-05
0821545281,149516,2022-06-07
0822253026,78858,2021-08-26
0822254144,95369,2021-10-26
0822298850,441367,2023-01-02
1850079060,93929,2021-10-20
0821537330,881435,2025-05-18
0822298008,913403,2025-08-26
0822235709,72095,2021-07-27
0821894649,65144,2021-06-07
0822234774,74091,2021-08-08
0821935753,143500,2022-05-31
1850080803,682202,2023-10-08
0821928118,418958,2022-11-27
0821872762,62435,2021-05-29
0821536124,8658,2020-09-29
0821935753,143481,2022-05-31
0821895225,56149,2021-05-05
0821927437,786123,2024-05-14
0821586553,13373,2020-10-22
0821930144,872236,2025-04-17
0822321606,160226,2022-06-20
0822236180,81385,2021-08-31
0822237543,827597,2024-11-13
0821538541,777765,2024-04-08
0821709299,899062,2025-07-15
0821545806,701110,2023-11-07
0821537198,678424,2023-10-03
0822238334,75444,2021-08-14
0822238805,139767,2022-05-26
0822239908,895309,2025-07-02
0821537730,765125,2024-02-14
0821542650,15772,2020-10-29
1850077803,143954,2022-06-01
0822298126,86236,2021-09-20
0822235792,77519,2021-08-23
0821936309,133738,2022-05-10
0822313269,759836,2024-01-22
0821897938,125158,2022-03-20
1850077510,100586,2021-11-17
0821873789,679162,2023-10-04
0821897580,133419,2022-05-09
1850108597,107222,2021-12-21
0821894699,50857,2021-04-15
0821936437,73007,2021-08-02
0822235460,599176,2023-06-20
0821708638,11816,2020-10-15
0821587620,19213,2020-11-11
0821873904,833885,2024-12-04
0822237995,76720,2021-08-19
0821390497,52015,2021-04-20
0822064445,489572,2023-03-09
0821895422,59826,2021-05-20
0822254245,161566,2022-06-22
0822235187,75205,2021-08-11
0822319080,831742,2024-11-27
0821871703,829117,2024-11-19
1850109087,842570,2025-01-06
0821893924,47633,2021-04-03
0822211965,81630,2021-09-01
0821536644,784343,2024-05-07
0821932005,111701,2022-01-18
1850037164,870985,2025-04-14
0821928486,805667,2024-08-13
0821543471,24915,2020-11-29
0821708304,13537,2020-10-22
1850033974,147130,2022-06-05
0821706609,7974,2020-09-27
1850035066,229201,2022-08-18
0821593101,54899,2021-04-28
1850075924,92391,2021-10-14
0822298283,917968,2025-09-11
1850076821,90026,2021-10-05
0821579438,148147,2022-06-06
0821538283,18091,2020-11-07
0821897580,822795,2024-10-28
0821538807,892716,2025-06-25
0821708003,828848,2024-11-19
0822243857,83103,2021-09-08
0822236391,466440,2023-02-11
1850077477,89866,2021-10-04
0821539192,5715,2020-09-08
0821936135,106587,2021-12-19
0822061423,135524,2022-05-17
0821928152,134944,2022-05-15
0821587206,682747,2023-10-09
0821895422,60297,2021-05-22
0821537198,437100,2022-12-25
0821874056,472942,2023-02-17
0821892759,28468,2021-01-06
0821748409,228899,2022-08-18
1850076480,126674,2022-03-28
0821591162,447504,2023-01-12
0821538925,872967,2025-04-21
1850031940,435530,2022-12-22
0821579459,21080,2020-11-17
0821896013,834633,2024-12-08
0822239165,350370,2022-10-19
0822243531,78642,2021-08-26
0822239908,711186,2023-12-14
0822242415,78498,2021-08-25
0822242091,631320,2023-07-26
0821870960,72643,2021-08-01
0821747258,642900,2023-08-13
0821587227,884762,2025-05-27
0821537765,501941,2023-03-27
0822233962,70542,2021-07-08
0821211189,1033,2020-02-04
0821934175,52075,2021-04-20
0822237067,75918,2021-08-16
0821587773,44289,2021-03-18
0822239148,76325,2021-08-17
0821931998,52507,2021-04-21
0822244204,100071,2021-11-15
0821933217,208098,2022-08-10
0822296168,318696,2022-09-25
0821871068,31517,2021-01-26
0821543640,688345,2023-10-16
0821746717,560209,2023-05-21
0822243826,81532,2021-08-31
1850033942,772661,2024-03-17
0821536868,782252,2024-04-29
0821545697,136283,2022-05-19
0821539819,92233,2021-10-14
0821871981,771788,2024-03-13
0821580253,226577,2022-08-17
0821932189,28477,2021-01-06
0821708098,575981,2023-06-04
0821932655,96865,2021-10-31
0821537055,709499,2023-12-07
1850048609,96508,2021-10-30
1850057086,426596,2022-12-08
0821747157,51531,2021-04-18
0821933376,44510,2021-03-19
0821537217,822488,2024-10-27
0821580806,131226,2022-04-20
0821930979,41854,2021-03-03
0822244052,85954,2021-09-19
0821898675,93399,2021-10-19
1850038461,872620,2025-04-20
0821872762,50788,2021-04-15
0821536644,852616,2025-02-12
1850076611,120810,2022-03-03
1850083237,121398,2022-03-06
0821590813,665149,2023-09-13
0822298330,571153,2023-05-30
0821586869,865381,2025-03-21
0821929702,191933,2022-08-03
0821931763,95613,2021-10-26
0821897234,587511,2023-06-12
0821585739,437022,2022-12-25
1850082673,895159,2025-07-02
0821873802,135516,2022-05-17
0821895422,60342,2021-05-22
0821893582,51515,2021-04-18
0821931699,47669,2021-04-03
0821874048,45432,2021-03-23
1850042036,152437,2022-06-11
V9E0015784,874406,2025-04-27
1850047722,123732,2022-03-14
0821586869,124711,2022-03-17
V9E0015782,860415,2025-03-05
0821897607,347547,2022-10-17
0821385788,2800,2020-07-21
0821587318,772608,2024-03-17
1850026071,769809,2024-03-05
0821892844,174403,2022-07-19
0822311960,87877,2021-09-26
0821895880,805901,2024-08-14
0822295892,120182,2022-03-01
1850029981,125230,2022-03-20
0821543743,19468,2020-11-12
0822060999,61145,2021-05-24
1850079272,543512,2023-05-08
0822237175,134543,2022-05-12
0821800842,118775,2022-02-22
0822244008,781035,2024-04-23
0821900716,803872,2024-08-05
1180123808,908230,2025-08-10
0821706804,194019,2022-08-04
0822312251,85723,2021-09-19
0821874039,54398,2021-04-27
0821541525,34876,2021-02-18
0821709211,27968,2021-01-03
0821570361,8006,2020-09-27
0821893731,51269,2021-04-17
1850035382,102708,2021-11-26
0821537693,472962,2023-02-17
0821536359,494746,2023-03-16
0822254248,83269,2021-09-08
0821894521,46905,2021-03-30
1850037367,102585,2021-11-25
0821539168,158970,2022-06-19
1850077769,437957,2022-12-26
0821896589,108631,2021-12-30
0821386141,879804,2025-05-15
0821542916,32041,2021-02-01
1850038697,899433,2025-07-16
0822312822,653954,2023-08-29
0822236179,78306,2021-08-25
1850041603,426746,2022-12-08
0821873263,792436,2024-06-10
0822233298,896415,2025-07-08
0822060405,302296,2022-09-15
0822063630,789202,2024-05-27
0821542916,32086,2021-02-01
0821707004,26473,2020-12-23
0821798092,776612,2024-04-03
0821892537,114893,2022-02-02
0821894650,135494,2022-05-17
0821929350,61938,2021-05-27
0822216096,74677,2021-08-10
0821589407,14843,2020-10-26
0821932655,486083,2023-03-05
0822295617,67638,2021-06-26
0822235683,71536,2021-07-15
0822297574,180803,2022-07-27
0821390511,3770,2020-08-17
1850076145,104028,2021-12-05
0821897580,477270,2023-02-22
0821928244,190347,2022-08-03
0821930449,120419,2022-03-02
0822235460,488306,2023-03-08
1850041724,121803,2022-03-08
0821935766,855490,2025-02-19
0821545428,873081,2025-04-22
1850081904,91853,2021-10-13
0821931072,816383,2024-09-29
0822238484,337814,2022-10-10
0821543471,24919,2020-11-29
0821536401,11101,2020-10-13
0821570523,638341,2023-08-06
0821894649,469484,2023-02-15
0822244160,161746,2022-06-22
1850029992,118361,2022-02-20
0821893806,52128,2021-04-20
0821707430,9833,2020-10-06
0822207851,902828,2025-07-26
0821543640,15920,2020-10-29
0821539982,14555,2020-10-26
1850050552,221188,2022-08-15
0822242415,817121,2024-10-02
0821706609,7968,2020-09-27
0821931126,55863,2021-05-04
0821536470,4200,2020-08-23
1850037855,161614,2022-06-22
0821930144,32019,2021-01-31
0822060389,60722,2021-05-23
0821545697,26934,2020-12-25
0821930455,105530,2021-12-13
0821579438,637401,2023-08-05
1850054054,902352,2025-07-23
0821211373,30383,2021-01-18
0821872436,773354,2024-03-20
0821895422,59007,2021-05-17
0821588305,25245,2020-12-07
0821900907,790472,2024-06-02
0822058844,290314,2022-09-10
0821872762,49828,2021-04-13
0821873802,358860,2022-10-27
0821542522,755043,2023-12-31
0821748682,332551,2022-10-05
1850049275,450189,2023-01-16
0821895242,50023,2021-04-13
0821928071,43923,2021-03-17
0822311637,90227,2021-10-06
0822295771,124430,2022-03-16
0821873263,406397,2022-11-13
0822297948,404579,2022-11-10
0822243548,84987,2021-09-15
0821708356,9005,2020-10-01
1850074233,427670,2022-12-10
0821543577,811544,2024-09-08
0821897050,95298,2021-10-26
0821580563,789744,2024-05-29
1850079474,572126,2023-05-31
0822298491,84626,2021-09-14
1850057086,808375,2024-08-25
0821705899,36013,2021-02-27
